year,measure,date,variable,value,line_number,type,line_name_pt,line_name
2019,transport,2019-11-01,Média dos Domingos,240,2,metro,Verde,Green
2019,transport,2019-11-01,Média dos Domingos,506,3,metro,Vermelha,Red
2019,transport,2019-11-01,Média dos Domingos,24,15,metro,Prata,Silver
2019,transport,2019-11-01,Média dos Domingos,1262,99,metro,Sistema METRO,METRO System
2019,transport,2019-11-01,Máxima Diária,1532,1,metro,Azul,Blue
2019,transport,2019-11-01,Máxima Diária,853,2,metro,Verde,Green
2019,transport,2019-11-01,Máxima Diária,1513,3,metro,Vermelha,Red
2019,transport,2019-11-01,Máxima Diária,96,15,metro,Prata,Silver
2019,transport,2019-11-01,Máxima Diária,3992,99,metro,Sistema METRO,METRO System
2019,transport,2019-12-01,Total,32888,1,metro,Azul,Blue
2019,transport,2019-12-01,Total,17616,2,metro,Verde,Green
2019,transport,2019-12-01,Total,33225,3,metro,Vermelha,Red
2019,transport,2019-12-01,Total,1953,15,metro,Prata,Silver
2019,transport,2019-12-01,Total,85682,99,metro,Sistema METRO,METRO System
2019,transport,2019-12-01,Média dos Dias Úteis,1330,1,metro,Azul,Blue
2019,transport,2019-12-01,Média dos Dias Úteis,745,2,metro,Verde,Green
2019,transport,2019-12-01,Média dos Dias Úteis,1332,3,metro,Vermelha,Red
2019,transport,2019-12-01,Média dos Dias Úteis,87,15,metro,Prata,Silver
2019,transport,2019-12-01,Média dos Dias Úteis,3493,99,metro,Sistema METRO,METRO System
2019,transport,2019-12-01,Média dos Sábados,887,1,metro,Azul,Blue
2019,transport,2019-12-01,Média dos Sábados,375,2,metro,Verde,Green
2019,transport,2019-12-01,Média dos Sábados,924,3,metro,Vermelha,Red
2019,transport,2019-12-01,Média dos Sábados,29,15,metro,Prata,Silver
2019,transport,2019-12-01,Média dos Sábados,2215,99,metro,Sistema METRO,METRO System
2019,transport,2019-12-01,Média dos Domingos,537,1,metro,Azul,Blue
2019,transport,2019-12-01,Média dos Domingos,260,2,metro,Verde,Green
2019,transport,2019-12-01,Média dos Domingos,557,3,metro,Vermelha,Red
2019,transport,2019-12-01,Média dos Domingos,17,15,metro,Prata,Silver
2019,transport,2019-12-01,Média dos Domingos,1371,99,metro,Sistema METRO,METRO System
2019,transport,2019-12-01,Máxima Diária,1500,1,metro,Azul,Blue
2019,transport,2019-12-01,Máxima Diária,844,2,metro,Verde,Green
2019,transport,2019-12-01,Máxima Diária,1479,3,metro,Vermelha,Red
2019,transport,2019-12-01,Máxima Diária,96,15,metro,Prata,Silver
2019,transport,2019-12-01,Máxima Diária,3906,99,metro,Sistema METRO,METRO System
