date,line_number,station_name,avg_passenger,year
2020-01-01,3,Palmeiras-Barra Funda,176,2020
2020-02-01,3,Palmeiras-Barra Funda,196,2020
2020-03-01,3,Palmeiras-Barra Funda,136,2020
2020-04-01,3,Palmeiras-Barra Funda,45,2020
2020-05-01,3,Palmeiras-Barra Funda,52,2020
2020-06-01,3,Palmeiras-Barra Funda,62,2020
2020-07-01,3,Palmeiras-Barra Funda,75,2020
2020-08-01,3,Palmeiras-Barra Funda,82,2020
2020-09-01,3,Palmeiras-Barra Funda,90,2020
2020-10-01,3,Palmeiras-Barra Funda,96,2020
2020-11-01,3,Palmeiras-Barra Funda,97,2020
2020-12-01,3,Palmeiras-Barra Funda,103,2020
2020-01-01,15,Vila Prudente,51,2020
2020-02-01,15,Vila Prudente,57,2020
2020-06-01,15,Vila Prudente,13,2020
2020-07-01,15,Vila Prudente,21,2020
2020-08-01,15,Vila Prudente,25,2020
2020-09-01,15,Vila Prudente,29,2020
2020-10-01,15,Vila Prudente,30,2020
2020-11-01,15,Vila Prudente,31,2020
2020-12-01,15,Vila Prudente,32,2020
2020-01-01,15,Oratório,6,2020
2020-02-01,15,Oratório,7,2020
2020-06-01,15,Oratório,2,2020
2020-07-01,15,Oratório,2,2020
2020-08-01,15,Oratório,3,2020
2020-09-01,15,Oratório,3,2020
2020-10-01,15,Oratório,3,2020
2020-11-01,15,Oratório,4,2020
2020-12-01,15,Oratório,3,2020
2020-01-01,15,São Lucas,5,2020
2020-02-01,15,São Lucas,5,2020
2020-06-01,15,São Lucas,1,2020
2020-07-01,15,São Lucas,2,2020
2020-08-01,15,São Lucas,2,2020
2020-09-01,15,São Lucas,2,2020
2020-10-01,15,São Lucas,3,2020
2020-11-01,15,São Lucas,3,2020
2020-12-01,15,São Lucas,3,2020
2020-01-01,15,Camilo Haddad,3,2020
2020-02-01,15,Camilo Haddad,4,2020
2020-06-01,15,Camilo Haddad,1,2020
2020-07-01,15,Camilo Haddad,1,2020
2020-08-01,15,Camilo Haddad,1,2020
2020-09-01,15,Camilo Haddad,2,2020
2020-10-01,15,Camilo Haddad,2,2020
2020-11-01,15,Camilo Haddad,2,2020
2020-12-01,15,Camilo Haddad,2,2020
2020-01-01,15,Vila Tolstói,4,2020
2020-02-01,15,Vila Tolstói,5,2020
2020-06-01,15,Vila Tolstói,1,2020
2020-07-01,15,Vila Tolstói,2,2020
2020-08-01,15,Vila Tolstói,2,2020
2020-09-01,15,Vila Tolstói,3,2020
2020-10-01,15,Vila Tolstói,3,2020
2020-11-01,15,Vila Tolstói,3,2020
2020-12-01,15,Vila Tolstói,3,2020
2020-01-01,15,Vila União,5,2020
2020-02-01,15,Vila União,6,2020
2020-06-01,15,Vila União,2,2020
2020-07-01,15,Vila União,2,2020
2020-08-01,15,Vila União,3,2020
2020-09-01,15,Vila União,3,2020
2020-10-01,15,Vila União,3,2020
2020-11-01,15,Vila União,3,2020
2020-12-01,15,Vila União,3,2020
2020-01-01,15,Jardim Planalto,4,2020
2020-02-01,15,Jardim Planalto,4,2020
2020-06-01,15,Jardim Planalto,4,2020
2020-07-01,15,Jardim Planalto,2,2020
2020-08-01,15,Jardim Planalto,2,2020
2020-09-01,15,Jardim Planalto,2,2020
2020-10-01,15,Jardim Planalto,2,2020
2020-11-01,15,Jardim Planalto,3,2020
2020-12-01,15,Jardim Planalto,3,2020
2020-01-01,15,Sapopemba,6,2020
2020-02-01,15,Sapopemba,7,2020
2020-06-01,15,Sapopemba,2,2020
2020-07-01,15,Sapopemba,3,2020
2020-08-01,15,Sapopemba,4,2020
2020-09-01,15,Sapopemba,4,2020
2020-10-01,15,Sapopemba,5,2020
2020-11-01,15,Sapopemba,5,2020
2020-12-01,15,Sapopemba,5,2020
2020-01-01,15,Fazenda da Juta,3,2020
2020-02-01,15,Fazenda da Juta,4,2020
2020-06-01,15,Fazenda da Juta,1,2020
2020-07-01,15,Fazenda da Juta,1,2020
2020-08-01,15,Fazenda da Juta,2,2020
2020-09-01,15,Fazenda da Juta,2,2020
2020-10-01,15,Fazenda da Juta,2,2020
2020-11-01,15,Fazenda da Juta,2,2020
2020-12-01,15,Fazenda da Juta,2,2020
2020-01-01,15,São Mateus,12,2020
2020-02-01,15,São Mateus,16,2020
2020-06-01,15,São Mateus,5,2020
2020-07-01,15,São Mateus,7,2020
2020-08-01,15,São Mateus,8,2020
2020-09-01,15,São Mateus,9,2020
2020-10-01,15,São Mateus,11,2020
2020-11-01,15,São Mateus,11,2020
2020-12-01,15,São Mateus,11,2020
2021-01-01,1,Jabaquara,46,2021
2021-02-01,1,Jabaquara,48,2021
2021-03-01,1,Jabaquara,40,2021
2021-04-01,1,Jabaquara,39,2021
2021-05-01,1,Jabaquara,45,2021
2021-06-01,1,Jabaquara,46,2021
2021-07-01,1,Jabaquara,48,2021
2021-08-01,1,Jabaquara,51,2021
2021-09-01,1,Jabaquara,55,2021
2021-10-01,1,Jabaquara,57,2021
2021-11-01,1,Jabaquara,61,2021
2021-12-01,1,Jabaquara,59,2021
2021-01-01,1,Conceição,15,2021
2021-02-01,1,Conceição,16,2021
2021-03-01,1,Conceição,12,2021
2021-04-01,1,Conceição,12,2021
2021-05-01,1,Conceição,14,2021
2021-06-01,1,Conceição,15,2021
2021-07-01,1,Conceição,15,2021
2021-08-01,1,Conceição,16,2021
2021-09-01,1,Conceição,18,2021
2021-10-01,1,Conceição,19,2021
2021-11-01,1,Conceição,20,2021
2021-12-01,1,Conceição,19,2021
2021-01-01,1,São Judas,9,2021
2021-02-01,1,São Judas,9,2021
2021-03-01,1,São Judas,7,2021
2021-04-01,1,São Judas,7,2021
2021-05-01,1,São Judas,8,2021
2021-06-01,1,São Judas,9,2021
2021-07-01,1,São Judas,9,2021
2021-08-01,1,São Judas,10,2021
2021-09-01,1,São Judas,10,2021
2021-10-01,1,São Judas,11,2021
2021-11-01,1,São Judas,12,2021
2021-12-01,1,São Judas,11,2021
2021-01-01,1,Saúde,16,2021
2021-02-01,1,Saúde,17,2021
2021-03-01,1,Saúde,13,2021
2021-04-01,1,Saúde,13,2021
2021-05-01,1,Saúde,15,2021
2021-06-01,1,Saúde,16,2021
2021-07-01,1,Saúde,16,2021
2021-08-01,1,Saúde,18,2021
2021-09-01,1,Saúde,19,2021
2021-10-01,1,Saúde,20,2021
2021-11-01,1,Saúde,21,2021
2021-12-01,1,Saúde,20,2021
2021-01-01,1,Praça da Árvore,9,2021
2021-02-01,1,Praça da Árvore,10,2021
2021-03-01,1,Praça da Árvore,8,2021
2021-04-01,1,Praça da Árvore,8,2021
2021-05-01,1,Praça da Árvore,9,2021
2021-06-01,1,Praça da Árvore,9,2021
2021-07-01,1,Praça da Árvore,10,2021
2021-08-01,1,Praça da Árvore,11,2021
2021-09-01,1,Praça da Árvore,11,2021
2021-10-01,1,Praça da Árvore,12,2021
2021-11-01,1,Praça da Árvore,13,2021
2021-12-01,1,Praça da Árvore,12,2021
2021-01-01,1,Santa Cruz,60,2021
2021-02-01,1,Santa Cruz,65,2021
2021-03-01,1,Santa Cruz,52,2021
2021-04-01,1,Santa Cruz,50,2021
2021-05-01,1,Santa Cruz,58,2021
2021-06-01,1,Santa Cruz,61,2021
2021-07-01,1,Santa Cruz,63,2021
2021-08-01,1,Santa Cruz,68,2021
2021-09-01,1,Santa Cruz,72,2021
2021-10-01,1,Santa Cruz,76,2021
2021-11-01,1,Santa Cruz,81,2021
2021-12-01,1,Santa Cruz,77,2021
2021-01-01,1,Vila Mariana,10,2021
2021-02-01,1,Vila Mariana,10,2021
2021-03-01,1,Vila Mariana,8,2021
2021-04-01,1,Vila Mariana,8,2021
2021-05-01,1,Vila Mariana,9,2021
2021-06-01,1,Vila Mariana,10,2021
2021-07-01,1,Vila Mariana,10,2021
2021-08-01,1,Vila Mariana,11,2021
2021-09-01,1,Vila Mariana,13,2021
2021-10-01,1,Vila Mariana,13,2021
2021-11-01,1,Vila Mariana,14,2021
2021-12-01,1,Vila Mariana,12,2021
2021-01-01,1,Ana Rosa,40,2021
2021-02-01,1,Ana Rosa,43,2021
2021-03-01,1,Ana Rosa,35,2021
2021-04-01,1,Ana Rosa,33,2021
2021-05-01,1,Ana Rosa,39,2021
2021-06-01,1,Ana Rosa,41,2021
2021-07-01,1,Ana Rosa,42,2021
2021-08-01,1,Ana Rosa,47,2021
2021-09-01,1,Ana Rosa,51,2021
2021-10-01,1,Ana Rosa,53,2021
2021-11-01,1,Ana Rosa,57,2021
2021-12-01,1,Ana Rosa,53,2021
2021-01-01,1,Paraíso,49,2021
2021-02-01,1,Paraíso,53,2021
2021-03-01,1,Paraíso,43,2021
2021-04-01,1,Paraíso,42,2021
2021-05-01,1,Paraíso,48,2021
2021-06-01,1,Paraíso,50,2021
2021-07-01,1,Paraíso,52,2021
2021-08-01,1,Paraíso,58,2021
2021-09-01,1,Paraíso,62,2021
2021-10-01,1,Paraíso,65,2021
2021-11-01,1,Paraíso,69,2021
2021-12-01,1,Paraíso,65,2021
2021-01-01,1,Vergueiro,15,2021
2021-02-01,1,Vergueiro,17,2021
2021-03-01,1,Vergueiro,14,2021
2021-04-01,1,Vergueiro,13,2021
2021-05-01,1,Vergueiro,15,2021
2021-06-01,1,Vergueiro,16,2021
2021-07-01,1,Vergueiro,15,2021
2021-08-01,1,Vergueiro,17,2021
2021-09-01,1,Vergueiro,18,2021
2021-10-01,1,Vergueiro,19,2021
2021-11-01,1,Vergueiro,20,2021
2021-12-01,1,Vergueiro,18,2021
2021-01-01,1,São Joaquim,12,2021
2021-02-01,1,São Joaquim,14,2021
2021-03-01,1,São Joaquim,12,2021
2021-04-01,1,São Joaquim,11,2021
2021-05-01,1,São Joaquim,13,2021
2021-06-01,1,São Joaquim,14,2021
2021-07-01,1,São Joaquim,13,2021
2021-08-01,1,São Joaquim,15,2021
2021-09-01,1,São Joaquim,17,2021
2021-10-01,1,São Joaquim,18,2021
2021-11-01,1,São Joaquim,18,2021
2021-12-01,1,São Joaquim,15,2021
2021-01-01,1,Japão-Liberdade,12,2021
2021-02-01,1,Japão-Liberdade,12,2021
2021-03-01,1,Japão-Liberdade,9,2021
2021-04-01,1,Japão-Liberdade,9,2021
2021-05-01,1,Japão-Liberdade,11,2021
2021-06-01,1,Japão-Liberdade,12,2021
2021-07-01,1,Japão-Liberdade,12,2021
2021-08-01,1,Japão-Liberdade,13,2021
2021-09-01,1,Japão-Liberdade,14,2021
2021-10-01,1,Japão-Liberdade,15,2021
2021-11-01,1,Japão-Liberdade,16,2021
2021-12-01,1,Japão-Liberdade,16,2021
2021-01-01,1,Sé,119,2021
2021-02-01,1,Sé,125,2021
2021-03-01,1,Sé,100,2021
2021-04-01,1,Sé,96,2021
2021-05-01,1,Sé,111,2021
2021-06-01,1,Sé,116,2021
2021-07-01,1,Sé,119,2021
2021-08-01,1,Sé,127,2021
2021-09-01,1,Sé,136,2021
2021-10-01,1,Sé,142,2021
2021-11-01,1,Sé,151,2021
2021-12-01,1,Sé,144,2021
2021-01-01,1,São Bento,36,2021
2021-02-01,1,São Bento,36,2021
2021-03-01,1,São Bento,23,2021
2021-04-01,1,São Bento,23,2021
2021-05-01,1,São Bento,31,2021
2021-06-01,1,São Bento,33,2021
2021-07-01,1,São Bento,36,2021
2021-08-01,1,São Bento,36,2021
2021-09-01,1,São Bento,39,2021
2021-10-01,1,São Bento,43,2021
2021-11-01,1,São Bento,46,2021
2021-12-01,1,São Bento,48,2021
2021-01-01,1,Luz,70,2021
2021-02-01,1,Luz,74,2021
2021-03-01,1,Luz,57,2021
2021-04-01,1,Luz,58,2021
2021-05-01,1,Luz,68,2021
2021-06-01,1,Luz,69,2021
2021-07-01,1,Luz,69,2021
2021-08-01,1,Luz,74,2021
2021-09-01,1,Luz,89,2021
2021-10-01,1,Luz,96,2021
2021-11-01,1,Luz,106,2021
2021-12-01,1,Luz,99,2021
2021-01-01,1,Tiradentes,7,2021
2021-02-01,1,Tiradentes,9,2021
2021-03-01,1,Tiradentes,7,2021
2021-04-01,1,Tiradentes,7,2021
2021-05-01,1,Tiradentes,8,2021
2021-06-01,1,Tiradentes,8,2021
2021-07-01,1,Tiradentes,8,2021
2021-08-01,1,Tiradentes,9,2021
2021-09-01,1,Tiradentes,10,2021
2021-10-01,1,Tiradentes,10,2021
2021-11-01,1,Tiradentes,11,2021
2021-12-01,1,Tiradentes,10,2021
2021-01-01,1,Armênia,14,2021
2021-02-01,1,Armênia,15,2021
2021-03-01,1,Armênia,12,2021
2021-04-01,1,Armênia,12,2021
2021-05-01,1,Armênia,14,2021
2021-06-01,1,Armênia,14,2021
2021-07-01,1,Armênia,15,2021
2021-08-01,1,Armênia,15,2021
2021-09-01,1,Armênia,16,2021
2021-10-01,1,Armênia,17,2021
2021-11-01,1,Armênia,18,2021
2021-12-01,1,Armênia,16,2021
2021-01-01,1,Portuguesa-Tietê,31,2021
2021-02-01,1,Portuguesa-Tietê,29,2021
2021-03-01,1,Portuguesa-Tietê,23,2021
2021-04-01,1,Portuguesa-Tietê,22,2021
2021-05-01,1,Portuguesa-Tietê,26,2021
2021-06-01,1,Portuguesa-Tietê,27,2021
2021-07-01,1,Portuguesa-Tietê,29,2021
2021-08-01,1,Portuguesa-Tietê,31,2021
2021-09-01,1,Portuguesa-Tietê,34,2021
2021-10-01,1,Portuguesa-Tietê,36,2021
2021-11-01,1,Portuguesa-Tietê,41,2021
2021-12-01,1,Portuguesa-Tietê,41,2021
2021-01-01,1,Carandiru,6,2021
2021-02-01,1,Carandiru,6,2021
2021-03-01,1,Carandiru,5,2021
2021-04-01,1,Carandiru,5,2021
2021-05-01,1,Carandiru,6,2021
2021-06-01,1,Carandiru,6,2021
2021-07-01,1,Carandiru,6,2021
2021-08-01,1,Carandiru,7,2021
2021-09-01,1,Carandiru,7,2021
2021-10-01,1,Carandiru,8,2021
2021-11-01,1,Carandiru,9,2021
2021-12-01,1,Carandiru,8,2021
2021-01-01,1,Santana,33,2021
2021-02-01,1,Santana,35,2021
2021-03-01,1,Santana,28,2021
2021-04-01,1,Santana,27,2021
2021-05-01,1,Santana,32,2021
2021-06-01,1,Santana,32,2021
2021-07-01,1,Santana,33,2021
2021-08-01,1,Santana,36,2021
2021-09-01,1,Santana,39,2021
2021-10-01,1,Santana,40,2021
2021-11-01,1,Santana,43,2021
2021-12-01,1,Santana,40,2021
2021-01-01,1,Jardim São Paulo-Ayrton Senna,6,2021
2021-02-01,1,Jardim São Paulo-Ayrton Senna,6,2021
2021-03-01,1,Jardim São Paulo-Ayrton Senna,5,2021
2021-04-01,1,Jardim São Paulo-Ayrton Senna,4,2021
2021-05-01,1,Jardim São Paulo-Ayrton Senna,5,2021
2021-06-01,1,Jardim São Paulo-Ayrton Senna,6,2021
2021-07-01,1,Jardim São Paulo-Ayrton Senna,6,2021
2021-08-01,1,Jardim São Paulo-Ayrton Senna,7,2021
2021-09-01,1,Jardim São Paulo-Ayrton Senna,7,2021
2021-10-01,1,Jardim São Paulo-Ayrton Senna,8,2021
2021-11-01,1,Jardim São Paulo-Ayrton Senna,9,2021
2021-12-01,1,Jardim São Paulo-Ayrton Senna,8,2021
2021-01-01,1,Parada Inglesa,7,2021
2021-02-01,1,Parada Inglesa,7,2021
2021-03-01,1,Parada Inglesa,6,2021
2021-04-01,1,Parada Inglesa,5,2021
2021-05-01,1,Parada Inglesa,6,2021
2021-06-01,1,Parada Inglesa,7,2021
2021-07-01,1,Parada Inglesa,7,2021
2021-08-01,1,Parada Inglesa,8,2021
2021-09-01,1,Parada Inglesa,8,2021
2021-10-01,1,Parada Inglesa,9,2021
2021-11-01,1,Parada Inglesa,9,2021
2021-12-01,1,Parada Inglesa,9,2021
2021-01-01,1,Tucuruvi,36,2021
2021-02-01,1,Tucuruvi,37,2021
2021-03-01,1,Tucuruvi,30,2021
2021-04-01,1,Tucuruvi,29,2021
2021-05-01,1,Tucuruvi,34,2021
2021-06-01,1,Tucuruvi,35,2021
2021-07-01,1,Tucuruvi,36,2021
2021-08-01,1,Tucuruvi,40,2021
2021-09-01,1,Tucuruvi,42,2021
2021-10-01,1,Tucuruvi,44,2021
2021-11-01,1,Tucuruvi,47,2021
2021-12-01,1,Tucuruvi,45,2021
2021-01-01,2,Vila Prudente,40,2021
2021-02-01,2,Vila Prudente,43,2021
2021-03-01,2,Vila Prudente,36,2021
2021-04-01,2,Vila Prudente,35,2021
2021-05-01,2,Vila Prudente,40,2021
2021-06-01,2,Vila Prudente,40,2021
2021-07-01,2,Vila Prudente,44,2021
2021-08-01,2,Vila Prudente,49,2021
2021-09-01,2,Vila Prudente,53,2021
2021-10-01,2,Vila Prudente,54,2021
2021-11-01,2,Vila Prudente,58,2021
2021-12-01,2,Vila Prudente,54,2021
2021-01-01,2,Tamanduateí,36,2021
2021-02-01,2,Tamanduateí,36,2021
2021-03-01,2,Tamanduateí,35,2021
2021-04-01,2,Tamanduateí,36,2021
2021-05-01,2,Tamanduateí,40,2021
2021-06-01,2,Tamanduateí,43,2021
2021-07-01,2,Tamanduateí,43,2021
2021-08-01,2,Tamanduateí,47,2021
2021-09-01,2,Tamanduateí,50,2021
2021-10-01,2,Tamanduateí,53,2021
2021-11-01,2,Tamanduateí,50,2021
2021-12-01,2,Tamanduateí,53,2021
2021-01-01,2,Sacomã,23,2021
2021-02-01,2,Sacomã,25,2021
2021-03-01,2,Sacomã,21,2021
2021-04-01,2,Sacomã,20,2021
2021-05-01,2,Sacomã,23,2021
2021-06-01,2,Sacomã,24,2021
2021-07-01,2,Sacomã,25,2021
2021-08-01,2,Sacomã,27,2021
2021-09-01,2,Sacomã,29,2021
2021-10-01,2,Sacomã,30,2021
2021-11-01,2,Sacomã,32,2021
2021-12-01,2,Sacomã,30,2021
2021-01-01,2,Alto do Ipiranga,9,2021
2021-02-01,2,Alto do Ipiranga,10,2021
2021-03-01,2,Alto do Ipiranga,8,2021
2021-04-01,2,Alto do Ipiranga,8,2021
2021-05-01,2,Alto do Ipiranga,9,2021
2021-06-01,2,Alto do Ipiranga,9,2021
2021-07-01,2,Alto do Ipiranga,10,2021
2021-08-01,2,Alto do Ipiranga,11,2021
2021-09-01,2,Alto do Ipiranga,12,2021
2021-10-01,2,Alto do Ipiranga,13,2021
2021-11-01,2,Alto do Ipiranga,14,2021
2021-12-01,2,Alto do Ipiranga,13,2021
2021-01-01,2,Santos-Imigrantes,8,2021
2021-02-01,2,Santos-Imigrantes,8,2021
2021-03-01,2,Santos-Imigrantes,7,2021
2021-04-01,2,Santos-Imigrantes,7,2021
2021-05-01,2,Santos-Imigrantes,8,2021
2021-06-01,2,Santos-Imigrantes,8,2021
2021-07-01,2,Santos-Imigrantes,8,2021
2021-08-01,2,Santos-Imigrantes,9,2021
2021-09-01,2,Santos-Imigrantes,10,2021
2021-10-01,2,Santos-Imigrantes,10,2021
2021-11-01,2,Santos-Imigrantes,11,2021
2021-12-01,2,Santos-Imigrantes,10,2021
2021-01-01,2,Chácara Klabin,40,2021
2021-02-01,2,Chácara Klabin,43,2021
2021-03-01,2,Chácara Klabin,37,2021
2021-04-01,2,Chácara Klabin,35,2021
2021-05-01,2,Chácara Klabin,40,2021
2021-06-01,2,Chácara Klabin,43,2021
2021-07-01,2,Chácara Klabin,43,2021
2021-08-01,2,Chácara Klabin,48,2021
2021-09-01,2,Chácara Klabin,51,2021
2021-10-01,2,Chácara Klabin,54,2021
2021-11-01,2,Chácara Klabin,58,2021
2021-12-01,2,Chácara Klabin,54,2021
2021-01-01,2,Ana Rosa,36,2021
2021-02-01,2,Ana Rosa,39,2021
2021-03-01,2,Ana Rosa,30,2021
2021-04-01,2,Ana Rosa,29,2021
2021-05-01,2,Ana Rosa,35,2021
2021-06-01,2,Ana Rosa,36,2021
2021-07-01,2,Ana Rosa,37,2021
2021-08-01,2,Ana Rosa,40,2021
2021-09-01,2,Ana Rosa,44,2021
2021-10-01,2,Ana Rosa,46,2021
2021-11-01,2,Ana Rosa,50,2021
2021-12-01,2,Ana Rosa,47,2021
2021-01-01,2,Paraíso,38,2021
2021-02-01,2,Paraíso,40,2021
2021-03-01,2,Paraíso,32,2021
2021-04-01,2,Paraíso,31,2021
2021-05-01,2,Paraíso,36,2021
2021-06-01,2,Paraíso,37,2021
2021-07-01,2,Paraíso,38,2021
2021-08-01,2,Paraíso,41,2021
2021-09-01,2,Paraíso,45,2021
2021-10-01,2,Paraíso,47,2021
2021-11-01,2,Paraíso,51,2021
2021-12-01,2,Paraíso,48,2021
2021-01-01,2,Brigadeiro,25,2021
2021-02-01,2,Brigadeiro,26,2021
2021-03-01,2,Brigadeiro,20,2021
2021-04-01,2,Brigadeiro,19,2021
2021-05-01,2,Brigadeiro,23,2021
2021-06-01,2,Brigadeiro,24,2021
2021-07-01,2,Brigadeiro,25,2021
2021-08-01,2,Brigadeiro,28,2021
2021-09-01,2,Brigadeiro,30,2021
2021-10-01,2,Brigadeiro,32,2021
2021-11-01,2,Brigadeiro,35,2021
2021-12-01,2,Brigadeiro,33,2021
2021-01-01,2,Trianon-Masp,21,2021
2021-02-01,2,Trianon-Masp,22,2021
2021-03-01,2,Trianon-Masp,17,2021
2021-04-01,2,Trianon-Masp,16,2021
2021-05-01,2,Trianon-Masp,19,2021
2021-06-01,2,Trianon-Masp,20,2021
2021-07-01,2,Trianon-Masp,21,2021
2021-08-01,2,Trianon-Masp,24,2021
2021-09-01,2,Trianon-Masp,26,2021
2021-10-01,2,Trianon-Masp,28,2021
2021-11-01,2,Trianon-Masp,30,2021
2021-12-01,2,Trianon-Masp,29,2021
2021-01-01,2,Consolação,49,2021
2021-02-01,2,Consolação,53,2021
2021-03-01,2,Consolação,40,2021
2021-04-01,2,Consolação,38,2021
2021-05-01,2,Consolação,44,2021
2021-06-01,2,Consolação,47,2021
2021-07-01,2,Consolação,50,2021
2021-08-01,2,Consolação,55,2021
2021-09-01,2,Consolação,60,2021
2021-10-01,2,Consolação,64,2021
2021-11-01,2,Consolação,70,2021
2021-12-01,2,Consolação,65,2021
2021-01-01,2,Clínicas,13,2021
2021-02-01,2,Clínicas,14,2021
2021-03-01,2,Clínicas,12,2021
2021-04-01,2,Clínicas,12,2021
2021-05-01,2,Clínicas,13,2021
2021-06-01,2,Clínicas,13,2021
2021-07-01,2,Clínicas,13,2021
2021-08-01,2,Clínicas,14,2021
2021-09-01,2,Clínicas,15,2021
2021-10-01,2,Clínicas,15,2021
2021-11-01,2,Clínicas,16,2021
2021-12-01,2,Clínicas,15,2021
2021-01-01,2,Santuário N.S. de Fátima-Sumaré,5,2021
2021-02-01,2,Santuário N.S. de Fátima-Sumaré,5,2021
2021-03-01,2,Santuário N.S. de Fátima-Sumaré,4,2021
2021-04-01,2,Santuário N.S. de Fátima-Sumaré,4,2021
2021-05-01,2,Santuário N.S. de Fátima-Sumaré,4,2021
2021-06-01,2,Santuário N.S. de Fátima-Sumaré,5,2021
2021-07-01,2,Santuário N.S. de Fátima-Sumaré,5,2021
2021-08-01,2,Santuário N.S. de Fátima-Sumaré,5,2021
2021-09-01,2,Santuário N.S. de Fátima-Sumaré,6,2021
2021-10-01,2,Santuário N.S. de Fátima-Sumaré,6,2021
2021-11-01,2,Santuário N.S. de Fátima-Sumaré,7,2021
2021-12-01,2,Santuário N.S. de Fátima-Sumaré,6,2021
2021-01-01,2,Vila Madalena,10,2021
2021-02-01,2,Vila Madalena,11,2021
2021-03-01,2,Vila Madalena,9,2021
2021-04-01,2,Vila Madalena,8,2021
2021-05-01,2,Vila Madalena,9,2021
2021-06-01,2,Vila Madalena,10,2021
2021-07-01,2,Vila Madalena,10,2021
2021-08-01,2,Vila Madalena,12,2021
2021-09-01,2,Vila Madalena,13,2021
2021-10-01,2,Vila Madalena,13,2021
2021-11-01,2,Vila Madalena,15,2021
2021-12-01,2,Vila Madalena,13,2021
2021-01-01,3,Corinthians-Itaquera,54,2021
2021-02-01,3,Corinthians-Itaquera,56,2021
2021-03-01,3,Corinthians-Itaquera,46,2021
2021-04-01,3,Corinthians-Itaquera,45,2021
2021-05-01,3,Corinthians-Itaquera,52,2021
2021-06-01,3,Corinthians-Itaquera,53,2021
2021-07-01,3,Corinthians-Itaquera,53,2021
2021-08-01,3,Corinthians-Itaquera,58,2021
2021-09-01,3,Corinthians-Itaquera,60,2021
2021-10-01,3,Corinthians-Itaquera,62,2021
2021-11-01,3,Corinthians-Itaquera,66,2021
2021-12-01,3,Corinthians-Itaquera,66,2021
2021-01-01,3,Artur Alvim,37,2021
2021-02-01,3,Artur Alvim,39,2021
2021-03-01,3,Artur Alvim,32,2021
2021-04-01,3,Artur Alvim,32,2021
2021-05-01,3,Artur Alvim,36,2021
2021-06-01,3,Artur Alvim,37,2021
2021-07-01,3,Artur Alvim,38,2021
2021-08-01,3,Artur Alvim,41,2021
2021-09-01,3,Artur Alvim,43,2021
2021-10-01,3,Artur Alvim,45,2021
2021-11-01,3,Artur Alvim,48,2021
2021-12-01,3,Artur Alvim,45,2021
2021-01-01,3,Patriarca,13,2021
2021-02-01,3,Patriarca,14,2021
2021-03-01,3,Patriarca,11,2021
2021-04-01,3,Patriarca,11,2021
2021-05-01,3,Patriarca,13,2021
2021-06-01,3,Patriarca,13,2021
2021-07-01,3,Patriarca,14,2021
2021-08-01,3,Patriarca,15,2021
2021-09-01,3,Patriarca,16,2021
2021-10-01,3,Patriarca,16,2021
2021-11-01,3,Patriarca,18,2021
2021-12-01,3,Patriarca,17,2021
2021-01-01,3,Guilhermina-Esperança,13,2021
2021-02-01,3,Guilhermina-Esperança,13,2021
2021-03-01,3,Guilhermina-Esperança,11,2021
2021-04-01,3,Guilhermina-Esperança,11,2021
2021-05-01,3,Guilhermina-Esperança,12,2021
2021-06-01,3,Guilhermina-Esperança,13,2021
2021-07-01,3,Guilhermina-Esperança,13,2021
2021-08-01,3,Guilhermina-Esperança,14,2021
2021-09-01,3,Guilhermina-Esperança,15,2021
2021-10-01,3,Guilhermina-Esperança,16,2021
2021-11-01,3,Guilhermina-Esperança,17,2021
2021-12-01,3,Guilhermina-Esperança,16,2021
2021-01-01,3,Vila Matilde,16,2021
2021-02-01,3,Vila Matilde,17,2021
2021-03-01,3,Vila Matilde,14,2021
2021-04-01,3,Vila Matilde,13,2021
2021-05-01,3,Vila Matilde,15,2021
2021-06-01,3,Vila Matilde,16,2021
2021-07-01,3,Vila Matilde,16,2021
2021-08-01,3,Vila Matilde,18,2021
2021-09-01,3,Vila Matilde,19,2021
2021-10-01,3,Vila Matilde,20,2021
2021-11-01,3,Vila Matilde,21,2021
2021-12-01,3,Vila Matilde,20,2021
2021-01-01,3,Penha,18,2021
2021-02-01,3,Penha,19,2021
2021-03-01,3,Penha,15,2021
2021-04-01,3,Penha,15,2021
2021-05-01,3,Penha,17,2021
2021-06-01,3,Penha,18,2021
2021-07-01,3,Penha,18,2021
2021-08-01,3,Penha,20,2021
2021-09-01,3,Penha,22,2021
2021-10-01,3,Penha,22,2021
2021-11-01,3,Penha,24,2021
2021-12-01,3,Penha,22,2021
2021-01-01,3,Carrão,26,2021
2021-02-01,3,Carrão,28,2021
2021-03-01,3,Carrão,23,2021
2021-04-01,3,Carrão,22,2021
2021-05-01,3,Carrão,25,2021
2021-06-01,3,Carrão,26,2021
2021-07-01,3,Carrão,27,2021
2021-08-01,3,Carrão,30,2021
2021-09-01,3,Carrão,32,2021
2021-10-01,3,Carrão,33,2021
2021-11-01,3,Carrão,36,2021
2021-12-01,3,Carrão,32,2021
2021-01-01,3,Tatuapé,50,2021
2021-02-01,3,Tatuapé,52,2021
2021-03-01,3,Tatuapé,41,2021
2021-04-01,3,Tatuapé,40,2021
2021-05-01,3,Tatuapé,47,2021
2021-06-01,3,Tatuapé,49,2021
2021-07-01,3,Tatuapé,51,2021
2021-08-01,3,Tatuapé,53,2021
